 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   111     0.071276007    -0.353439854      0.000000000     0.000000000
   112     0.107877870    -0.354202622      0.000000000     0.000000000
   113    -0.111486917    -0.392191297      0.000000000    -0.124998750
   114    -0.073959695    -0.391361223      0.000000000     0.000000000
   115    -0.037021085    -0.390815231      0.000000000     0.000000000
   116    -0.000376451    -0.390575241      0.000000000     0.000000000
   117     0.036268183    -0.390648567      0.000000000     0.000000000
   118     0.073206793    -0.391027895      0.000000000     0.000000000
   119     0.110734012    -0.391691303      0.000000000     0.000000000
   120    -0.114009178    -0.430509870      0.000000000    -0.124998750
   121    -0.075684552    -0.429772302      0.000000000     0.000000000
   122    -0.037906522    -0.429281812      0.000000000     0.000000000
   123    -0.000401450    -0.429060323      0.000000000     0.000000000
   124     0.037103623    -0.429115146      0.000000000     0.000000000
   125     0.074881651    -0.429438971      0.000000000     0.000000000
   126     0.113206276    -0.430009872      0.000000000     0.000000000
   127    -0.116175255    -0.469539589      0.000000000    -0.125002500
   128    -0.077171961    -0.468887676      0.000000000     0.000000000
   129    -0.038673236    -0.468448579      0.000000000     0.000000000
   130    -0.000426450    -0.468244221      0.000000000     0.000000000
   131     0.037820336    -0.468281913      0.000000000     0.000000000
   132     0.076319059    -0.468554344      0.000000000     0.000000000
   133     0.115322352    -0.469039589      0.000000000     0.000000000
   134    -0.118012403    -0.509163960      0.000000000    -0.124998750
   135    -0.078440084    -0.508590851      0.000000000     0.000000000
   136    -0.039330307    -0.508199036      0.000000000     0.000000000
   137    -0.000451451    -0.508010438      0.000000000     0.000000000
   138     0.038427406    -0.508032369      0.000000000     0.000000000
   139     0.077537182    -0.508257518      0.000000000     0.000000000
   140     0.117109500    -0.508663960      0.000000000     0.000000000
   141    -0.119547954    -0.549275487      0.000000000    -0.124998750
   142    -0.079507137    -0.548774328      0.000000000     0.000000000
   143    -0.039886842    -0.548425682      0.000000000     0.000000000
   144    -0.000476450    -0.548251473      0.000000000     0.000000000
   145     0.038933942    -0.548259015      0.000000000     0.000000000
   146     0.078554237    -0.548440994      0.000000000     0.000000000
   147     0.118595054    -0.548775487      0.000000000     0.000000000
   148    -0.120809495    -0.589783054      0.000000000    -0.125002500
   149    -0.080391522    -0.589346993      0.000000000     0.000000000
   150    -0.040352043    -0.589037406      0.000000000     0.000000000
   151    -0.000501451    -0.588876217      0.000000000     0.000000000
   152     0.039349142    -0.588870738      0.000000000     0.000000000
   153     0.079388621    -0.589013660      0.000000000     0.000000000
   154     0.119806594    -0.589283054      0.000000000     0.000000000
   155    -0.121824339    -0.630597463      0.000000000    -0.124998750
   156    -0.081111443    -0.630219647      0.000000000     0.000000000
   157    -0.040735013    -0.629945006      0.000000000     0.000000000
   158    -0.000526451    -0.629795466      0.000000000     0.000000000
   159     0.039682111    -0.629778339      0.000000000     0.000000000
   160     0.080058541    -0.629886314      0.000000000     0.000000000
   161     0.120771436    -0.630097462      0.000000000     0.000000000
   162    -0.122619854    -0.671638578      0.000000000    -0.124998750
   163    -0.081685145    -0.671312155      0.000000000     0.000000000
   164    -0.041044875    -0.671068346      0.000000000     0.000000000
   165    -0.000551450    -0.670929082      0.000000000     0.000000000
   166     0.039941974    -0.670901679      0.000000000     0.000000000
   167     0.080582244    -0.670978822      0.000000000     0.000000000
   168     0.121516954    -0.671138578      0.000000000     0.000000000
   169    -0.123223536    -0.712842798      0.000000000    -0.125002500
   170    -0.082130973    -0.712560917      0.000000000     0.000000000
   171    -0.041290804    -0.712343832      0.000000000     0.000000000
   172    -0.000576451    -0.712213477      0.000000000     0.000000000
   173     0.040137903    -0.712177165      0.000000000     0.000000000
   174     0.080978071    -0.712227584      0.000000000     0.000000000
   175     0.122070634    -0.712342798      0.000000000     0.000000000
   176    -0.123662733    -0.754148239      0.000000000    -0.124998750
   177    -0.082467167    -0.753904058      0.000000000     0.000000000
   178    -0.041481905    -0.753709622      0.000000000     0.000000000
   179    -0.000601451    -0.753586830      0.000000000     0.000000000
   180     0.040279003    -0.753542955      0.000000000     0.000000000
   181     0.081264265    -0.753570725      0.000000000     0.000000000
   182     0.122459831    -0.753648239      0.000000000     0.000000000
   183    -0.123964883    -0.795502048      0.000000000    -0.124998750
   184    -0.082711977    -0.795288760      0.000000000     0.000000000
   185    -0.041627201    -0.795113041      0.000000000     0.000000000
   186    -0.000626450    -0.794996561      0.000000000     0.000000000
   187     0.040374300    -0.794946374      0.000000000     0.000000000
   188     0.081459077    -0.794955427      0.000000000     0.000000000
   189     0.122711983    -0.795002048      0.000000000     0.000000000
   190    -0.124157776    -0.836867813      0.000000000    -0.125002500
   191    -0.082883564    -0.836678689      0.000000000     0.000000000
   192    -0.041735373    -0.836518193      0.000000000     0.000000000
   193    -0.000651451    -0.836407031      0.000000000     0.000000000
   194     0.040432472    -0.836351526      0.000000000     0.000000000
   195     0.081580663    -0.836345356      0.000000000     0.000000000
   196     0.122854875    -0.836367813      0.000000000     0.000000000
   197    -0.124270339    -0.878211018      0.000000000    -0.124998750
   198    -0.082999544    -0.878039367      0.000000000     0.000000000
   199    -0.041814119    -0.877891280      0.000000000     0.000000000
   200    -0.000676451    -0.877784802      0.000000000     0.000000000
   201     0.040461217    -0.877724613      0.000000000     0.000000000
   202     0.081646642    -0.877706034      0.000000000     0.000000000
   203     0.122917437    -0.877711018      0.000000000     0.000000000
   204    -0.124334584    -0.919509401      0.000000000    -0.124998750
   205    -0.083076280    -0.919347614      0.000000000     0.000000000
   206    -0.041870044    -0.919207737      0.000000000     0.000000000
   207    -0.000701450    -0.919104117      0.000000000     0.000000000
   208     0.040467144    -0.919041070      0.000000000     0.000000000
   209     0.081673380    -0.919014281      0.000000000     0.000000000
   210     0.122931684    -0.919009401      0.000000000     0.000000000
   211    -0.124384188    -0.960773397      0.000000000    -0.062501250
   212    -0.083131226    -0.960606347      0.000000000     0.000000000
   213    -0.041913283    -0.960453659      0.000000000     0.000000000
   214    -0.000726451    -0.960343304      0.000000000     0.000000000
   215     0.040460381    -0.960286992      0.000000000     0.000000000
   216     0.081678325    -0.960273014      0.000000000     0.000000000
   217     0.122931287    -0.960273397      0.000000000     0.000000000
                                            ___________     ___________
                              Summation     0.000000000     0.000000000

Element                    Element strain                                   Element Stress
number      1-direction     2-direction     3-direction      1-direction     2-direction     3-direction
      1    -0.058826033     0.009322569    -0.018887159   -184.711854639   -27.445850237   -21.792875418
      2    -0.030929334     0.003550744    -0.012112170    -98.453113180   -18.883703092   -13.975580505
      3    -0.009998821     0.001032207    -0.008397124    -31.942282073    -6.486062213    -9.688989268
      4     0.010052598    -0.000803375    -0.008179567     32.345886079     7.293639377    -9.437962056
      5     0.030934585    -0.003269224    -0.011410240     98.748848468    19.816981987   -13.165661094
      6     0.058471244    -0.008847047    -0.017713726    184.012517120    28.662612837   -20.438914506
      7    -0.056664707     0.017822684    -0.007308215   -169.179897395     2.714081872    -8.432556123
      8    -0.034167127     0.008672978    -0.016525057   -104.061208903    -5.199428275   -19.067373689
      9    -0.011200609     0.002737906    -0.016555189    -34.217266644    -2.051462562   -19.102140964
     10     0.010221159    -0.002135539    -0.015941355     31.584059036     3.068602107   -18.393871212
     11     0.032799989    -0.008143914    -0.014512750    100.077410134     5.591481606   -16.745480423
     12     0.054991362    -0.016653992    -0.004897660    164.819222301    -0.516209059    -5.651146110
     13    -0.053630887     0.016445647    -0.007560845   -160.540196943     1.174880675    -8.724051859
     14    -0.033361595     0.010310382    -0.015044803    -99.786199705     0.995284781   -17.359388465
     15    -0.012197112     0.003596727    -0.018497264    -36.653057959    -0.205736830   -21.342996674
     16     0.009098065    -0.002718361    -0.017557312     27.305132738     0.036457701   -20.258437010
     17     0.030062901    -0.009291969    -0.012435290     89.918605109    -0.900326025   -14.348411545
     18     0.050127851    -0.015324368    -0.003282588    150.100682379    -0.942900192    -3.787601687
     19    -0.051301331     0.015644624    -0.008505774   -153.652561714     0.838103858    -9.814354891
     20    -0.032187757     0.009739218    -0.015013812    -96.481292491     0.273264853   -17.323629706
     21    -0.012678244     0.003630717    -0.018024074    -38.205589613    -0.569524836   -20.797008053
     22     0.007022785    -0.002611844    -0.016899871     20.568894972    -1.664863865   -19.499851628
     23     0.026451724    -0.008604851    -0.011609856     78.693192649    -2.206595782   -13.395987631
     24     0.045329306    -0.014290769    -0.002719840    135.303543074    -2.281245482    -3.138276706
     25    -0.049148318     0.014601861    -0.009190032   -147.586020011    -0.470223591   -10.603883159
     26    -0.031312461     0.009071161    -0.015019428    -94.256415231    -1.063441400   -17.330108790
     27    -0.013285850     0.003378371    -0.017434410    -40.458258309    -2.002363468   -20.116627407
     28     0.004837728    -0.002329848    -0.016087522     13.644308082    -2.896252629   -18.562524953
     29     0.022803008    -0.007881382    -0.010960219     67.379977819    -3.430152593   -12.646406436
     30     0.040420470    -0.013162083    -0.002245365    120.236850873    -3.415192969    -2.590805709
     31    -0.047139129     0.013616961    -0.009503130   -141.936397087    -1.730035575   -10.965149662
     32    -0.030657428     0.008417286    -0.014896174    -92.743655157    -2.571238630   -17.187893236
     33    -0.014024256     0.003150446    -0.016894157    -43.117984253    -3.484056121   -19.493258078
     34     0.002663203    -0.002102134    -0.015391489      6.700756051    -4.296176570   -17.759410658
     35     0.019245276    -0.007213579    -0.010355772     56.311655378    -4.747240533   -11.948967761
     36     0.035574489    -0.012096088    -0.001839273    105.315372236    -4.693652529    -2.122238322
     37    -0.045222060     0.012661241    -0.009559214   -136.561607159    -2.984758485   -11.029861773
     38    -0.030099240     0.007820529    -0.014616741    -91.493675525    -3.986515641   -16.865470960
     39    -0.014804694     0.002939951    -0.016356573    -45.899040128    -4.949857598   -18.872969081
     40     0.000545089    -0.001899736    -0.014757993     -0.081862720    -5.723767179   -17.028453379
     41     0.015819045    -0.006604538    -0.009812013     45.618737602    -6.127992435   -11.321553133
     42     0.030887037    -0.011081729    -0.001528128     90.865445899    -5.985552503    -1.763224756
     43    -0.043353549     0.011742445    -0.009427601   -131.310380078    -4.165778445   -10.878000938
     44    -0.029551399     0.007257746    -0.014210515    -90.244205154    -5.300024947   -16.396748322
     45    -0.015546789     0.002746290    -0.015780271    -48.537040373    -6.322242002   -18.208005552
     46    -0.001465855    -0.001712516    -0.014149492     -6.526187245    -7.095404644   -16.326337296
     47     0.012565467    -0.006030855    -0.009325839     35.460033876    -7.454553883   -10.760583983
     48     0.026422734    -0.010116784    -0.001322511     77.102304192    -7.219661092    -1.525974671
     49    -0.041488157     0.010857893    -0.009151877   -126.035568339    -5.236991420   -10.559857844
     50    -0.028956284     0.006721397    -0.013702846    -88.812741331    -6.479632648   -15.810976063
     51    -0.016190314     0.002563810    -0.015159108    -50.839024331    -7.560277610   -17.491277921
     52    -0.003320241    -0.001533774    -0.013547523    -12.462769119    -8.340153176   -15.631757469
     53     0.009527854    -0.005484976    -0.008889961     25.985807074    -8.659186044   -10.257647259
     54     0.022230748    -0.009198528    -0.001209770     64.190736247    -8.338363037    -1.395888962
     55    -0.039588903     0.010008083    -0.008761521   -120.614764392    -6.160179901   -10.109447696
     56    -0.028272997     0.006208340    -0.013114908    -87.067567120    -7.495249395   -15.132586658
     57    -0.016692302     0.002390759    -0.014497797    -52.665080498    -8.627246189   -16.728227282
     58    -0.004977758    -0.001362410    -0.012946557    -17.757629254    -9.414518496   -14.938334925
     59     0.006743859    -0.004964765    -0.008493839     17.322294372    -9.697606237    -9.800583082
     60     0.018349194    -0.008325877    -0.001173148     52.257464718    -9.300390134    -1.353632322
     61    -0.037627221     0.009193479    -0.008280651   -114.953332518    -6.905563319    -9.554597763
     62    -0.027472197     0.005717997    -0.012463958    -84.912521553    -8.319765098   -14.381490172
     63    -0.017022292     0.002226304    -0.013803860    -53.915607969    -9.495771831   -15.927531188
     64    -0.006408213    -0.001198553    -0.012344723    -22.311358809   -10.289067345   -14.243910913
     65     0.004242851    -0.004470041    -0.008128057      9.566502685   -10.540172320    -9.378527357
     66     0.014807101    -0.007498276    -0.001195959     41.398742394   -10.075204336    -1.379952121
     67    -0.035582856     0.008414598    -0.007730427   -108.983989711    -7.451402176    -8.919723392
     68    -0.026534126     0.005250342    -0.011764627    -82.282493719    -8.933723009   -13.574569725
     69    -0.017160067     0.002070081    -0.013084366    -54.524317432   -10.147052377   -15.097345177
