 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   112    -0.450629286    -0.614063848      0.000000000     0.000000000
   113    -0.337009075    -0.602775488      0.000000000     0.000000000
   114    -0.224211449    -0.594707990      0.000000000     0.000000000
   115    -0.111966544    -0.589864490      0.000000000     0.000000000
   116     0.000000000    -0.588249335      0.000000000     0.000000000
   117     0.111966544    -0.589864490      0.000000000     0.000000000
   118     0.224211449    -0.594707990      0.000000000     0.000000000
   119     0.337009075    -0.602775488      0.000000000     0.000000000
   120     0.450629286    -0.614063848      0.000000000     0.000000000
   121     0.565341834    -0.628573965      0.000000000     0.000000000
   122    -0.618783687    -0.749286025      0.000000000     0.000000000
   123    -0.493381251    -0.734937163      0.000000000     0.000000000
   124    -0.369075020    -0.723776121      0.000000000     0.000000000
   125    -0.245591506    -0.715802332      0.000000000     0.000000000
   126    -0.122657902    -0.711016872      0.000000000     0.000000000
   127     0.000000000    -0.709421451      0.000000000     0.000000000
   128     0.122657902    -0.711016872      0.000000000     0.000000000
   129     0.245591506    -0.715802332      0.000000000     0.000000000
   130     0.369075020    -0.723776121      0.000000000     0.000000000
   131     0.493381251    -0.734937163      0.000000000     0.000000000
   132     0.618783687    -0.749286025      0.000000000     0.000000000
   133    -0.671629037    -0.880629676      0.000000000     0.000000000
   134    -0.535656437    -0.866442121      0.000000000     0.000000000
   135    -0.400781700    -0.855407222      0.000000000     0.000000000
   136    -0.266730133    -0.847524670      0.000000000     0.000000000
   137    -0.133227675    -0.842794738      0.000000000     0.000000000
   138     0.000000000    -0.841217998      0.000000000     0.000000000
   139     0.133227675    -0.842794738      0.000000000     0.000000000
   140     0.266730133    -0.847524670      0.000000000     0.000000000
   141     0.400781700    -0.855407222      0.000000000     0.000000000
   142     0.535656437    -0.866442121      0.000000000     0.000000000
   143     0.671629037    -0.880629676      0.000000000     0.000000000
   144    -0.723877127    -1.022483971      0.000000000     0.000000000
   145    -0.577454264    -1.008457705      0.000000000     0.000000000
   146    -0.432129898    -0.997548447      0.000000000     0.000000000
   147    -0.287629077    -0.989756045      0.000000000     0.000000000
   148    -0.143677266    -0.985080505      0.000000000     0.000000000
   149     0.000000000    -0.983521965      0.000000000     0.000000000
   150     0.143677266    -0.985080505      0.000000000     0.000000000
   151     0.287629077    -0.989756045      0.000000000     0.000000000
   152     0.432129898    -0.997548447      0.000000000     0.000000000
   153     0.577454264    -1.008457705      0.000000000     0.000000000
   154     0.723877127    -1.022483971      0.000000000     0.000000000
   155    -0.775527839    -1.174728676      0.000000000     0.000000000
   156    -0.618774498    -1.160863674      0.000000000     0.000000000
   157    -0.463119855    -1.150079865      0.000000000     0.000000000
   158    -0.308288994    -1.142377184      0.000000000     0.000000000
   159    -0.154007230    -1.137755575      0.000000000     0.000000000
   160     0.000000000    -1.136215036      0.000000000     0.000000000
   161     0.154007230    -1.137755575      0.000000000     0.000000000
   162     0.308288994    -1.142377184      0.000000000     0.000000000
   163     0.463119855    -1.150079865      0.000000000     0.000000000
   164     0.618774498    -1.160863674      0.000000000     0.000000000
   165     0.775527839    -1.174728676      0.000000000     0.000000000
   166    -0.826581233    -1.337243980      0.000000000     0.000000000
   167    -0.659617055    -1.323540221      0.000000000     0.000000000
   168    -0.493751616    -1.312881803      0.000000000     0.000000000
   169    -0.328710087    -1.305268697      0.000000000     0.000000000
   170    -0.164217755    -1.300700856      0.000000000     0.000000000
   171     0.000000000    -1.299178245      0.000000000     0.000000000
   172     0.164217755    -1.300700856      0.000000000     0.000000000
   173     0.328710087    -1.305268697      0.000000000     0.000000000
   174     0.493751616    -1.312881803      0.000000000     0.000000000
   175     0.659617055    -1.323540221      0.000000000     0.000000000
   176     0.826581233    -1.337243980      0.000000000     0.000000000
   177    -0.877037389    -1.509910291      0.000000000     0.000000000
   178    -0.699981913    -1.496367764      0.000000000     0.000000000
   179    -0.524025167    -1.485834723      0.000000000     0.000000000
   180    -0.348892395    -1.478311159      0.000000000     0.000000000
   181    -0.174308889    -1.473797040      0.000000000     0.000000000
   182     0.000000000    -1.472292338      0.000000000     0.000000000
   183     0.174308889    -1.473797040      0.000000000     0.000000000
   184     0.348892395    -1.478311159      0.000000000     0.000000000
   185     0.524025167    -1.485834723      0.000000000     0.000000000
   186     0.699981913    -1.496367764      0.000000000     0.000000000
   187     0.877037389    -1.509910291      0.000000000     0.000000000
   188    -0.926896366    -1.692608120      0.000000000     0.000000000
   189    -0.739869069    -1.679226818      0.000000000     0.000000000
   190    -0.553940487    -1.668819158      0.000000000     0.000000000
   191    -0.368835905    -1.661385136      0.000000000     0.000000000
   192    -0.184280630    -1.656924736      0.000000000     0.000000000
   193     0.000000000    -1.655437939      0.000000000     0.000000000
   194     0.184280630    -1.656924736      0.000000000     0.000000000
   195     0.368835905    -1.661385136      0.000000000     0.000000000
   196     0.553940487    -1.668819158      0.000000000     0.000000000
   197     0.739869069    -1.679226818      0.000000000     0.000000000
   198     0.926896366    -1.692608120      0.000000000     0.000000000
   199    -0.976158198    -1.885218023      0.000000000     0.000000000
   200    -0.779278526    -1.871997944      0.000000000     0.000000000
   201    -0.583497557    -1.861715669      0.000000000     0.000000000
   202    -0.388540600    -1.854371198      0.000000000     0.000000000
   203    -0.194132970    -1.849964522      0.000000000     0.000000000
   204     0.000000000    -1.848495632      0.000000000     0.000000000
   205     0.194132970    -1.849964522      0.000000000     0.000000000
   206     0.388540600    -1.854371198      0.000000000     0.000000000
   207     0.583497557    -1.861715669      0.000000000     0.000000000
   208     0.779278526    -1.871997944      0.000000000     0.000000000
   209     0.976158198    -1.885218023      0.000000000     0.000000000
   210    -1.024822903    -2.087620573      0.000000000     0.000000000
   211    -0.818210289    -2.074561714      0.000000000     0.000000000
   212    -0.612696370    -2.064404828      0.000000000     0.000000000
   213    -0.408006466    -2.057149915      0.000000000     0.000000000
   214    -0.203865900    -2.052796971      0.000000000     0.000000000
   215     0.000000000    -2.051345990      0.000000000     0.000000000
   216     0.203865900    -2.052796971      0.000000000     0.000000000
   217     0.408006466    -2.057149915      0.000000000     0.000000000
   218     0.612696370    -2.064404828      0.000000000     0.000000000
   219     0.818210289    -2.074561714      0.000000000     0.000000000
   220     1.024822903    -2.087620573      0.000000000     0.000000000
   221    -1.072890491    -2.299696347      0.000000000     0.000000000
   222    -0.856664359    -2.286798709      0.000000000     0.000000000
   223    -0.641536919    -2.276767214      0.000000000     0.000000000
   224    -0.427233495    -2.269601864      0.000000000     0.000000000
   225    -0.213479412    -2.265302655      0.000000000     0.000000000
   226     0.000000000    -2.263869585      0.000000000     0.000000000
   227     0.213479412    -2.265302655      0.000000000     0.000000000
   228     0.427233495    -2.269601864      0.000000000     0.000000000
   229     0.641536919    -2.276767214      0.000000000     0.000000000
   230     0.856664359    -2.286798709      0.000000000     0.000000000
   231     1.072890491    -2.299696347      0.000000000     0.000000000
   232    -1.120360963    -2.521325924      0.000000000     0.000000000
   233    -0.894640738    -2.508589506      0.000000000     0.000000000
   234    -0.670019202    -2.498683405      0.000000000     0.000000000
   235    -0.446221682    -2.491607619      0.000000000     0.000000000
   236    -0.222973505    -2.487362147      0.000000000     0.000000000
   237     0.000000000    -2.485946991      0.000000000     0.000000000
   238     0.222973505    -2.487362147      0.000000000     0.000000000
   239     0.446221682    -2.491607619      0.000000000     0.000000000
   240     0.670019202    -2.498683405      0.000000000     0.000000000
   241     0.894640738    -2.508589506      0.000000000     0.000000000
   242     1.120360963    -2.521325924      0.000000000     0.000000000
   243    -1.167234322    -2.752389882      0.000000000     0.000000000
   244    -0.932139426    -2.739814686      0.000000000     0.000000000
   245    -0.698143217    -2.730033977      0.000000000     0.000000000
   246    -0.464971025    -2.723047757      0.000000000     0.000000000
   247    -0.232348177    -2.718856025      0.000000000     0.000000000
   248     0.000000000    -2.717458781      0.000000000     0.000000000
   249     0.232348177    -2.718856025      0.000000000     0.000000000
   250     0.464971025    -2.723047757      0.000000000     0.000000000
   251     0.698143217    -2.730033977      0.000000000     0.000000000
   252     0.932139426    -2.739814686      0.000000000     0.000000000
   253     1.167234322    -2.752389882      0.000000000     0.000000000
   254    -1.213510569    -2.992768801      0.000000000     0.000000000
   255    -0.969160423    -2.980354825      0.000000000     0.000000000
   256    -0.725908965    -2.970699510      0.000000000     0.000000000
   257    -0.483481524    -2.963802856      0.000000000     0.000000000
   258    -0.241603426    -2.959664864      0.000000000     0.000000000
   259     0.000000000    -2.958285534      0.000000000     0.000000000
   260     0.241603426    -2.959664864      0.000000000     0.000000000
   261     0.483481524    -2.963802856      0.000000000     0.000000000
   262     0.725908965    -2.970699510      0.000000000     0.000000000
   263     0.969160423    -2.980354825      0.000000000     0.000000000
   264     1.213510569    -2.992768801      0.000000000     0.000000000
   265    -1.259189702    -3.242343257      0.000000000     0.000000000
   266    -1.005703730    -3.230090502      0.000000000     0.000000000
   267    -0.753316446    -3.220560580      0.000000000     0.000000000
   268    -0.501753177    -3.213753494      0.000000000     0.000000000
   269    -0.250739253    -3.209669242      0.000000000     0.000000000
   270     0.000000000    -3.208307824      0.000000000     0.000000000
   271     0.250739253    -3.209669242      0.000000000     0.000000000
   272     0.501753177    -3.213753494      0.000000000     0.000000000
   273     0.753316446    -3.220560580      0.000000000     0.000000000
   274     1.005703730    -3.230090502      0.000000000     0.000000000
   275     1.259189702    -3.242343257      0.000000000     0.000000000
   276    -1.304271723    -3.500993829      0.000000000     0.000000000
   277    -1.041769347    -3.488902294      0.000000000     0.000000000
   278    -0.780365659    -3.479497766      0.000000000     0.000000000
   279    -0.519785986    -3.472780246      0.000000000     0.000000000
   280    -0.259755657    -3.468749735      0.000000000     0.000000000
   281     0.000000000    -3.467406231      0.000000000     0.000000000
   282     0.259755657    -3.468749735      0.000000000     0.000000000
   283     0.519785986    -3.472780246      0.000000000     0.000000000
   284     0.780365659    -3.479497766      0.000000000     0.000000000
   285     1.041769347    -3.488902294      0.000000000     0.000000000
   286     1.304271723    -3.500993829      0.000000000     0.000000000
   287    -1.348756631    -3.768601094      0.000000000     0.000000000
   288    -1.077357274    -3.756670779      0.000000000     0.000000000
   289    -0.807056603    -3.747391645      0.000000000     0.000000000
   290    -0.537579949    -3.740763692      0.000000000     0.000000000
   291    -0.268652639    -3.736786920      0.000000000     0.000000000
   292     0.000000000    -3.735461330      0.000000000     0.000000000
   293     0.268652639    -3.736786920      0.000000000     0.000000000
   294     0.537579949    -3.740763692      0.000000000     0.000000000
   295     0.807056603    -3.747391645      0.000000000     0.000000000
   296     1.077357274    -3.756670779      0.000000000     0.000000000
   297     1.348756631    -3.768601094      0.000000000     0.000000000
   298    -1.392644427    -4.045045629      0.000000000     0.000000000
   299    -1.112467510    -4.033276534      0.000000000     0.000000000
   300    -0.833389281    -4.024122794      0.000000000     0.000000000
   301    -0.555135067    -4.017584408      0.000000000     0.000000000
   302    -0.277430198    -4.013661377      0.000000000     0.000000000
   303     0.000000000    -4.012353700      0.000000000     0.000000000
   304     0.277430198    -4.013661377      0.000000000     0.000000000
   305     0.555135067    -4.017584408      0.000000000     0.000000000
   306     0.833389281    -4.024122794      0.000000000     0.000000000
   307     1.112467510    -4.033276534      0.000000000     0.000000000
   308     1.392644427    -4.045045629      0.000000000     0.000000000
   309    -1.435935109    -4.330208011      0.000000000     0.000000000
   310    -1.147100056    -4.318600137      0.000000000     0.000000000
   311    -0.859363690    -4.309571791      0.000000000     0.000000000
   312    -0.572451340    -4.303122972      0.000000000     0.000000000
   313    -0.286088334    -4.299253681      0.000000000     0.000000000
   314     0.000000000    -4.297963917      0.000000000     0.000000000
   315     0.286088334    -4.299253681      0.000000000     0.000000000
   316     0.572451340    -4.303122972      0.000000000     0.000000000
   317     0.859363690    -4.309571791      0.000000000     0.000000000
   318     1.147100056    -4.318600137      0.000000000     0.000000000
   319     1.435935109    -4.330208011      0.000000000     0.000000000
   320    -1.478628679    -4.623968819      0.000000000     0.000000000
   321    -1.181254911    -4.612522166      0.000000000     0.000000000
   322    -0.884979832    -4.603619213      0.000000000     0.000000000
   323    -0.589528768    -4.597259961      0.000000000     0.000000000
   324    -0.294627048    -4.593444410      0.000000000     0.000000000
   325     0.000000000    -4.592172559      0.000000000     0.000000000
   326     0.294627048    -4.593444410      0.000000000     0.000000000
   327     0.589528768    -4.597259961      0.000000000     0.000000000
   328     0.884979832    -4.603619213      0.000000000     0.000000000
   329     1.181254911    -4.612522166      0.000000000     0.000000000
   330     1.478628679    -4.623968819      0.000000000     0.000000000
   331    -1.520725135    -4.926208630      0.000000000     0.000000000
   332    -1.214932077    -4.914923197      0.000000000     0.000000000
   333    -0.910237706    -4.906145638      0.000000000     0.000000000
   334    -0.606367351    -4.899875953      0.000000000     0.000000000
   335    -0.303046339    -4.896114142      0.000000000     0.000000000
   336     0.000000000    -4.894860205      0.000000000     0.000000000
   337     0.303046339    -4.896114142      0.000000000     0.000000000
   338     0.606367351    -4.899875953      0.000000000     0.000000000
   339     0.910237706    -4.906145638      0.000000000     0.000000000
   340     1.214932077    -4.914923197      0.000000000     0.000000000
   341     1.520725135    -4.926208630      0.000000000     0.000000000
   342    -1.562224479    -5.236808020      0.000000000     0.000000000
   343    -1.248131552    -5.225683808      0.000000000     0.000000000
   344    -0.935137312    -5.217031642      0.000000000     0.000000000
   345    -0.622967088    -5.210851524      0.000000000     0.000000000
   346    -0.311346208    -5.207143453      0.000000000     0.000000000
   347     0.000000000    -5.205907430      0.000000000     0.000000000
   348     0.311346208    -5.207143453      0.000000000     0.000000000
   349     0.622967088    -5.210851524      0.000000000     0.000000000
   350     0.935137312    -5.217031642      0.000000000     0.000000000
   351     1.248131552    -5.225683808      0.000000000     0.000000000
   352     1.562224479    -5.236808020      0.000000000     0.000000000
   353    -1.603126710    -5.555647568      0.000000000     0.000000000
   354    -1.280853337    -5.544684576      0.000000000     0.000000000
   355    -0.959678651    -5.536157805      0.000000000     0.000000000
   356    -0.639327981    -5.530067253      0.000000000     0.000000000
   357    -0.319526654    -5.526412923      0.000000000     0.000000000
   358     0.000000000    -5.525194812      0.000000000     0.000000000
   359     0.319526654    -5.526412923      0.000000000     0.000000000
   360     0.639327981    -5.530067253      0.000000000     0.000000000
   361     0.959678651    -5.536157805      0.000000000     0.000000000
   362     1.280853337    -5.544684576      0.000000000     0.000000000
   363     1.603126710    -5.555647568      0.000000000     0.000000000
   364    -1.643431828    -5.882607851      0.000000000     0.000000000
   365    -1.313097431    -5.871806080      0.000000000     0.000000000
   366    -0.983861722    -5.863404702      0.000000000     0.000000000
   367    -0.655450028    -5.857403717      0.000000000     0.000000000
   368    -0.327587678    -5.853803127      0.000000000     0.000000000
   369     0.000000000    -5.852602930      0.000000000     0.000000000
   370     0.327587678    -5.853803127      0.000000000     0.000000000
   371     0.655450028    -5.857403717      0.000000000     0.000000000
   372     0.983861722    -5.863404702      0.000000000     0.000000000
   373     1.313097431    -5.871806080      0.000000000     0.000000000
   374     1.643431828    -5.882607851      0.000000000     0.000000000
   375    -1.683139833    -6.217569447      0.000000000     0.000000000
   376    -1.344863835    -6.206928895      0.000000000     0.000000000
   377    -1.007686525    -6.198652911      0.000000000     0.000000000
   378    -0.671333230    -6.192741494      0.000000000     0.000000000
   379    -0.335529279    -6.189194643      0.000000000     0.000000000
   380     0.000000000    -6.188012360      0.000000000     0.000000000
   381     0.335529279    -6.189194643      0.000000000     0.000000000
   382     0.671333230    -6.192741494      0.000000000     0.000000000
   383     1.007686525    -6.198652911      0.000000000     0.000000000
   384     1.344863835    -6.206928895      0.000000000     0.000000000
   385     1.683139833    -6.217569447      0.000000000     0.000000000
   386    -1.722250726    -6.560412932      0.000000000     0.000000000
   387    -1.376152549    -6.549933601      0.000000000     0.000000000
   388    -1.031153060    -6.541783010      0.000000000     0.000000000
   389    -0.686977587    -6.535961160      0.000000000     0.000000000
   390    -0.343351457    -6.532468050      0.000000000     0.000000000
   391     0.000000000    -6.531303680      0.000000000     0.000000000
   392     0.343351457    -6.532468050      0.000000000     0.000000000
   393     0.686977587    -6.535961160      0.000000000     0.000000000
   394     1.031153060    -6.541783010      0.000000000     0.000000000
   395     1.376152549    -6.549933601      0.000000000     0.000000000
   396     1.722250726    -6.560412932      0.000000000     0.000000000
   397    -1.760764505    -6.911018884      0.000000000     0.000000000
   398    -1.406963573    -6.900700774      0.000000000     0.000000000
   399    -1.054261328    -6.892675577      0.000000000     0.000000000
   400    -0.702383099    -6.886943293      0.000000000     0.000000000
   401    -0.351054213    -6.883503923      0.000000000     0.000000000
   402     0.000000000    -6.882357467      0.000000000     0.000000000
   403     0.351054213    -6.883503923      0.000000000     0.000000000
   404     0.702383099    -6.886943293      0.000000000     0.000000000
   405     1.054261328    -6.892675577      0.000000000     0.000000000
   406     1.406963573    -6.900700774      0.000000000     0.000000000
   407     1.760764505    -6.911018884      0.000000000     0.000000000
   408    -1.798681172    -7.269267881      0.000000000     0.000000000
   409    -1.437296906    -7.259110991      0.000000000     0.000000000
   410    -1.077011328    -7.251211188      0.000000000     0.000000000
   411    -0.717549765    -7.245568471      0.000000000     0.000000000
   412    -0.358637547    -7.242182841      0.000000000     0.000000000
   413     0.000000000    -7.241054298      0.000000000     0.000000000
   414     0.358637547    -7.242182841      0.000000000     0.000000000
   415     0.717549765    -7.245568471      0.000000000     0.000000000
   416     1.077011328    -7.251211188      0.000000000     0.000000000
   417     1.437296906    -7.259110991      0.000000000     0.000000000
   418     1.798681172    -7.269267881      0.000000000     0.000000000
   419    -1.836000726    -7.635040500      0.000000000     0.000000000
   420    -1.467152549    -7.625044830      0.000000000     0.000000000
   421    -1.099403060    -7.617270421      0.000000000     0.000000000
   422    -0.732477587    -7.611717271      0.000000000     0.000000000
   423    -0.366101458    -7.608385382      0.000000000     0.000000000
   424     0.000000000    -7.607274752      0.000000000     0.000000000
   425     0.366101458    -7.608385382      0.000000000     0.000000000
   426     0.732477587    -7.611717271      0.000000000     0.000000000
   427     1.099403060    -7.617270421      0.000000000     0.000000000
   428     1.467152549    -7.625044830      0.000000000     0.000000000
   429     1.836000726    -7.635040500      0.000000000     0.000000000
   430    -1.872723167    -8.008217318      0.000000000     0.000000000
   431    -1.496530502    -7.998382869      0.000000000     0.000000000
   432    -1.121436525    -7.990733854      0.000000000     0.000000000
   433    -0.747166563    -7.985270271      0.000000000     0.000000000
   434    -0.373445946    -7.981992121      0.000000000     0.000000000
   435     0.000000000    -7.980899405      0.000000000     0.000000000
   436     0.373445946    -7.981992121      0.000000000     0.000000000
   437     0.747166563    -7.985270271      0.000000000     0.000000000
   438     1.121436525    -7.990733854      0.000000000     0.000000000
   439     1.496530502    -7.998382869      0.000000000     0.000000000
   440     1.872723167    -8.008217318      0.000000000     0.000000000
   441    -1.908848495    -8.388678913      0.000000000     0.000000000
   442    -1.525430764    -8.379005685      0.000000000     0.000000000
   443    -1.143111722    -8.371482063      0.000000000     0.000000000
   444    -0.761616695    -8.366108047      0.000000000     0.000000000
   445    -0.380671011    -8.362883638      0.000000000     0.000000000
   446     0.000000000    -8.361808835      0.000000000     0.000000000
   447     0.380671011    -8.362883638      0.000000000     0.000000000
   448     0.761616695    -8.366108047      0.000000000     0.000000000
   449     1.143111722    -8.371482063      0.000000000     0.000000000
   450     1.525430764    -8.379005685      0.000000000     0.000000000
   451     1.908848495    -8.388678913      0.000000000     0.000000000
   452    -1.944376710    -8.776305863      0.000000000     0.000000000
   453    -1.553853337    -8.766793855      0.000000000     0.000000000
   454    -1.164428651    -8.759395627      0.000000000     0.000000000
