 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   111    -0.001343733    -0.029847691      0.000000000     0.000000000
   112     0.001344062    -0.029847476      0.000000000     0.000000000
   113     0.004042524    -0.029867117      0.000000000     0.000000000
   114     0.006773232    -0.029906608      0.000000000     0.000000000
   115    -0.006927204    -0.032694399      0.000000000     0.000000000
   116    -0.004134291    -0.032660371      0.000000000     0.000000000
   117    -0.001374535    -0.032642871      0.000000000     0.000000000
   118     0.001374489    -0.032642053      0.000000000     0.000000000
   119     0.004134407    -0.032658480      0.000000000     0.000000000
   120     0.006926119    -0.032692268      0.000000000     0.000000000
   121    -0.007056218    -0.035538876      0.000000000     0.000000000
   122    -0.004211865    -0.035510470      0.000000000     0.000000000
   123    -0.001401375    -0.035494935      0.000000000     0.000000000
   124     0.001399477    -0.035492764      0.000000000     0.000000000
   125     0.004212274    -0.035505494      0.000000000     0.000000000
   126     0.007056024    -0.035533581      0.000000000     0.000000000
   127    -0.007159573    -0.038431066      0.000000000     0.000000000
   128    -0.004275144    -0.038408601      0.000000000     0.000000000
   129    -0.001425236    -0.038394636      0.000000000     0.000000000
   130     0.001417876    -0.038390282      0.000000000     0.000000000
   131     0.004276173    -0.038398453      0.000000000     0.000000000
   132     0.007164473    -0.038421060      0.000000000     0.000000000
   133    -0.007234602    -0.041359254      0.000000000     0.000000000
   134    -0.004323664    -0.041343740      0.000000000     0.000000000
   135    -0.001447221    -0.041332733      0.000000000     0.000000000
   136     0.001427644    -0.041326228      0.000000000     0.000000000
   137     0.004325668    -0.041329436      0.000000000     0.000000000
   138     0.007255090    -0.041346279      0.000000000     0.000000000
   139    -0.007278931    -0.044307137      0.000000000     0.000000000
   140    -0.004356346    -0.044300191      0.000000000     0.000000000
   141    -0.001465426    -0.044297755      0.000000000     0.000000000
   142     0.001425912    -0.044297269      0.000000000     0.000000000
   143     0.004358067    -0.044294094      0.000000000     0.000000000
   144     0.007336616    -0.044309293      0.000000000     0.000000000
   145    -0.007295412    -0.047253677      0.000000000     0.000000000
   146    -0.004372217    -0.047255527      0.000000000     0.000000000
   147    -0.001473388    -0.047268595      0.000000000     0.000000000
   148     0.001422739    -0.047294870      0.000000000     0.000000000
   149     0.004360071    -0.047320434      0.000000000     0.000000000
   150     0.007422410    -0.047315887      0.000000000     0.000000000
   151    -0.007297563    -0.050184671      0.000000000     0.000000000
   152    -0.004374707    -0.050186962      0.000000000     0.000000000
   153    -0.001468490    -0.050205746      0.000000000     0.000000000
   154     0.001436328    -0.050263487      0.000000000     0.000000000
   155     0.004377879    -0.050387260      0.000000000     0.000000000
   156     0.007505542    -0.050617767      0.000000000    -0.000100000
                                            ___________     ___________
                              Summation     0.000000000     0.000000000

Element                    Element strain                                   Element Stress
number      1-direction     2-direction     3-direction      1-direction     2-direction     3-direction
      1    -0.002234140     0.000354361    -0.000471330     -0.233827621    -0.034712151    -0.018128076
      2    -0.001027327     0.000125847    -0.000156290     -0.108744240    -0.020038524    -0.006011160
      3     0.000000000     0.000000000    -0.000044760      0.000000000     0.000000000    -0.001721529
      4     0.001027327    -0.000125847    -0.000156290      0.108744240     0.020038524    -0.006011160
      5     0.002234140    -0.000354361    -0.000471330      0.233827621     0.034712151    -0.018128076
      6    -0.002209007     0.000676606    -0.000109350     -0.220442362     0.001527849    -0.004205765
      7    -0.001121608     0.000297489    -0.000359408     -0.113446308    -0.004284996    -0.013823371
      8    -0.000000600     0.000000000    -0.000372521     -0.000065968    -0.000019791    -0.014327719
      9     0.001120047    -0.000297678    -0.000356915      0.113268589     0.004212804    -0.013727517
     10     0.002206644    -0.000676317    -0.000104937      0.220192141    -0.001574045    -0.004036024
     11    -0.002118645     0.000634754    -0.000123680     -0.211892187    -0.000092211    -0.004756925
     12    -0.001075691     0.000330235    -0.000327850     -0.107320975     0.000827222    -0.012609631
     13    -0.000002698     0.000000000    -0.000416245     -0.000296485    -0.000088946    -0.016009410
     14     0.001070080    -0.000330120    -0.000323448      0.106708103    -0.000999554    -0.012440323
     15     0.002112183    -0.000634586    -0.000114677      0.211187593    -0.000102354    -0.004410639
